Created,Polarity,Favorite_Count,Retweet_Count,ID, User_Name,Tweet
4/8/17 22:33,-0.208333333,1,0,8.50839E+17,Brownsell,"b""I'm watching Jurassic World for the first time. The younger kid is such an awful actor I'm actually cheering on the psychotic dinosaur"""
4/8/17 22:33,0,5,0,8.50839E+17,audreyisfab,b'why does my cat look like a raptor from jurassic world https://t.co/pf658BLgAX'
4/8/17 22:30,0.3,0,0,8.50838E+17,strader55,b'LEGO: Jurassic World $14.29 (PS4) - Thumb Score: +1 Looks like this awesome game is on sale again for PS4 at Ta... https://t.co/4MFhT2cVnr'
4/8/17 22:29,0.3125,49,11,8.50838E+17,JurassicOutpost,b'What a Day! The First Official #JurassicWorld Community Event Overview + Photos &amp; Videos! https://t.co/nECw25Kq2K https://t.co/5sylIE3EBm'
4/8/17 22:28,0,0,0,8.50838E+17,jasminejames342,"b'Jurassic World Sequel .net : https://t.co/PSSStT7hSn , https://t.co/equUQ1Daim'"
4/8/17 22:15,0,0,0,8.50835E+17,MatthewJP2014,b'Jurassic World 2 https://t.co/jAIUgdCIaF'
4/8/17 22:06,0,0,0,8.50832E+17,vittorio8383,"b""#08 Let's play Lego Jurassic World: https://t.co/nDISah1lVT via @YouTube"""
4/8/17 22:04,0,7,0,8.50832E+17,heyyitsyari,b'Jurassic world exhibit with my fav dinosaur #herb https://t.co/GH8I9fT4LH'
4/8/17 22:04,0,0,0,8.50832E+17,StrumaticFrog4,"b'I just downloaded a map called ""Jurassic World Hide and Seek"" at https://t.co/yBQmq5hT8s'"
4/8/17 21:54,0.5,0,0,8.50829E+17,LaurenThrelkel,"b'#Film #Actress #BryceDallasHoward Authentic Hand-Signed ""Jurassic World"" 11x17 #Photo https://t.co/ioPBcLD3iv\xe2\x80\xa6 https://t.co/4W9TIIdkU2'"
4/8/17 21:50,0.1,0,0,8.50828E+17,ebaydeals7,b'#Dinosaur #Jurassic: #JurassicPark &amp; Lost World Action Figure Lot https://t.co/Qrowc9naCH https://t.co/24mK4s6sxB'
4/8/17 21:44,0.375,11,2,8.50827E+17,theatre_psycho,b'IM SO EXCITED FOR JURASSIC WORLD 2 \xf0\x9f\x98\xad\xf0\x9f\x98\xad https://t.co/Bn5iYgcxAB'
4/8/17 21:43,0.6,0,0,8.50826E+17,Riohnna,b'I liked a @YouTube video from @yt_tommyh https://t.co/tb1Etv6SWl Jurassic World 2 - Giganotosaurus'
4/8/17 21:41,0,0,1,8.50826E+17,Meras_Aquaman,b'Jurassic World I think \nhttps://t.co/tLcjHD5Vb7'
4/8/17 21:39,0,0,0,8.50825E+17,DavidRe15594425,b'@markiplier whats your opinion on jurassic park/world'
4/8/17 21:39,0,0,0,8.50825E+17,DavidRe15594425,b'@Jack_Septic_Eye whats your opinion on jurassic park/world'
4/8/17 21:37,0,0,0,8.50825E+17,__trip,b'Is it gone be a Jurassic world 2?'
